accessionID,lat_long,taxonomyID,fromGenebankID,germplasmStatus,collectionDate
EA02149,"N520517,E543943",4081,LYC 281,cultivated,13/10/2015
EA02150,"N520517,E543943",4081,LYC 283,cultivated,13/10/2015
EA02151,"N520517,E543943",4081,LYC 286,cultivated,13/10/2015
EA02152,"N520517,E543943",4081,LYC 287,cultivated,13/10/2015
EA02153,"N520517,E543943",4081,LYC 288,cultivated,13/10/2015
EA02154,"N520517,E543943",4081,LYC 292,cultivated,13/10/2015
EA02155,"N520517,E543943",4081,LYC 298,cultivated,13/10/2015
EA02156,"N520517,E543943",4081,LYC 300,cultivated,13/10/2015
EA02157,"N520517,E543943",4081,LYC 301,cultivated,13/10/2015
EA02158,"N520517,E543943",4081,LYC 303,cultivated,13/10/2015
EA02159,"N520517,E543943",4081,LYC 304,cultivated,13/10/2015
EA02160,"N520517,E543943",4081,LYC 306,cultivated,13/10/2015
EA02161,"N520517,E543943",4081,LYC 307,cultivated,13/10/2015
EA02162,"N520517,E543943",4081,LYC 309,cultivated,13/10/2015
EA02163,"N520517,E543943",4081,LYC 310,cultivated,13/10/2015
EA02164,"N520517,E543943",4081,LYC 315,cultivated,13/10/2015
EA02165,"N520517,E543943",4081,LYC 318,cultivated,13/10/2015
EA02166,"N520517,E543943",4081,LYC 321,cultivated,13/10/2015
EA02167,"N520517,E543943",4081,LYC 323,cultivated,13/10/2015
EA02168,"N520517,E543943",4081,LYC 326,cultivated,13/10/2015
EA02169,"N520517,E543943",4081,LYC 327,cultivated,13/10/2015
EA02170,"N520517,E543943",4081,LYC 328,cultivated,13/10/2015
EA02171,"N520517,E543943",4081,LYC 329,cultivated,13/10/2015
EA02172,"N520517,E543943",4081,LYC 330,cultivated,13/10/2015
EA02173,"N520517,E543943",4081,LYC 332,cultivated,13/10/2015
EA02174,"N520517,E543943",4081,LYC 333,cultivated,13/10/2015
EA02175,"N520517,E543943",4081,LYC 336,cultivated,13/10/2015
EA02176,"N520517,E543943",4081,LYC 338,cultivated,13/10/2015
EA02177,"N520517,E543943",4081,LYC 340,cultivated,13/10/2015
EA02178,"N520517,E543943",4081,LYC 344,cultivated,13/10/2015
EA02179,"N520517,E543943",4081,LYC 345,cultivated,13/10/2015
EA02180,"N520517,E543943",4081,LYC 346,cultivated,13/10/2015
EA02181,"N520517,E543943",4081,LYC 347,cultivated,13/10/2015
EA02182,"N520517,E543943",4081,LYC 348,cultivated,13/10/2015
EA02183,"N520517,E543943",4081,LYC 349,cultivated,13/10/2015
EA02184,"N520517,E543943",4081,LYC 350,cultivated,13/10/2015
EA02185,"N520517,E543943",4081,LYC 351,cultivated,13/10/2015
EA02186,"N520517,E543943",4081,LYC 353,cultivated,13/10/2015
EA02187,"N520517,E543943",4081,LYC 354,cultivated,13/10/2015
EA02188,"N520517,E543943",4081,LYC 355,cultivated,13/10/2015
EA02189,"N520517,E543943",4081,LYC 356,cultivated,13/10/2015
EA02190,"N520517,E543943",4081,LYC 357,cultivated,13/10/2015
EA02191,"N520517,E543943",4081,LYC 358,cultivated,13/10/2015
EA02192,"N520517,E543943",4081,LYC 359,cultivated,13/10/2015
EA02193,"N520517,E543943",4081,LYC 360,cultivated,13/10/2015
EA02194,"N520517,E543943",4081,LYC 361,cultivated,13/10/2015
EA02195,"N520517,E543943",4081,LYC 362,cultivated,13/10/2015
EA02196,"N520517,E543943",4081,LYC 363,cultivated,13/10/2015
EA02197,"N520517,E543943",4081,LYC 364,cultivated,13/10/2015
EA02198,"N520517,E543943",4081,LYC 365,cultivated,13/10/2015
EA02199,"N520517,E543943",4081,LYC 366,cultivated,13/10/2015
EA02200,"N520517,E543943",4081,LYC 367,cultivated,13/10/2015
EA02201,"N520517,E543943",4081,LYC 368,cultivated,13/10/2015
EA02202,"N520517,E543943",4081,LYC 369,cultivated,13/10/2015
EA02203,"N520517,E543943",4081,LYC 370,cultivated,13/10/2015
EA02204,"N520517,E543943",4081,LYC 371,cultivated,13/10/2015
EA02205,"N520517,E543943",4081,LYC 372,cultivated,13/10/2015
EA02206,"N520517,E543943",4081,LYC 373,cultivated,13/10/2015
EA02207,"N520517,E543943",4081,LYC 374,cultivated,13/10/2015
EA02208,"N520517,E543943",4081,LYC 375,cultivated,13/10/2015
EA02209,"N520517,E543943",4081,LYC 376,cultivated,13/10/2015
EA02210,"N520517,E543943",4081,LYC 377,cultivated,13/10/2015
EA02211,"N520517,E543943",4081,LYC 378,cultivated,13/10/2015
EA02212,"N520517,E543943",4081,LYC 379,cultivated,13/10/2015
EA02213,"N520517,E543943",4081,LYC 380,cultivated,13/10/2015
EA02214,"N520517,E543943",4081,LYC 381,cultivated,13/10/2015
EA02215,"N520517,E543943",4081,LYC 382,cultivated,13/10/2015
EA02216,"N520517,E543943",4081,LYC 383,cultivated,13/10/2015
EA02217,"N520517,E543943",4081,LYC 384,cultivated,13/10/2015
EA02218,"N520517,E543943",4081,LYC 385,cultivated,13/10/2015
EA02219,"N520517,E543943",4081,LYC 386,cultivated,13/10/2015
EA02220,"N520517,E543943",4081,LYC 387,cultivated,13/10/2015
EA02221,"N520517,E543943",4081,LYC 388,cultivated,13/10/2015
EA02222,"N520517,E543943",4081,LYC 389,cultivated,13/10/2015
EA02223,"N520517,E543943",4081,LYC 390,cultivated,13/10/2015
EA02224,"N520517,E543943",4081,LYC 391,cultivated,13/10/2015
EA02225,"N520517,E543943",4081,LYC 392,cultivated,13/10/2015
EA02226,"N520517,E543943",4081,LYC 393,cultivated,13/10/2015
EA02227,"N520517,E543943",4081,LYC 394,cultivated,13/10/2015
EA02228,"N520517,E543943",4081,LYC 395,cultivated,13/10/2015
EA02229,"N520517,E543943",4081,LYC 396,cultivated,13/10/2015
EA02230,"N520517,E543943",4081,LYC 398,cultivated,13/10/2015
EA02231,"N520517,E543943",4081,LYC 399,cultivated,13/10/2015
EA02232,"N520517,E543943",4081,LYC 401,cultivated,13/10/2015
EA02233,"N520517,E543943",4081,LYC 402,cultivated,13/10/2015
EA02234,"N520517,E543943",4081,LYC 403,cultivated,13/10/2015
EA02235,"N520517,E543943",4081,LYC 406,cultivated,13/10/2015
EA02236,"N520517,E543943",4081,LYC 408,cultivated,13/10/2015
EA02237,"N520517,E543943",4081,LYC 409,cultivated,13/10/2015
EA02238,"N520517,E543943",4081,LYC 410,cultivated,13/10/2015
EA02239,"N520517,E543943",4081,LYC 411,cultivated,13/10/2015
EA02240,"N520517,E543943",4081,LYC 412,cultivated,13/10/2015
EA02241,"N520517,E543943",4081,LYC 413,cultivated,13/10/2015
EA02242,"N520517,E543943",4081,LYC 414,cultivated,13/10/2015
EA02243,"N520517,E543943",4081,LYC 415,cultivated,13/10/2015
EA02244,"N520517,E543943",4081,LYC 416,cultivated,13/10/2015
EA02245,"N520517,E543943",4081,LYC 417,cultivated,13/10/2015
EA02246,"N520517,E543943",4081,LYC 418,cultivated,13/10/2015
EA02247,"N520517,E543943",4081,LYC 419,cultivated,13/10/2015
EA02248,"N520517,E543943",4081,LYC 420,cultivated,13/10/2015
EA02249,"N520517,E543943",4081,LYC 422,cultivated,13/10/2015
EA02250,"N520517,E543943",4081,LYC 423,cultivated,13/10/2015
EA02251,"N520517,E543943",4081,LYC 424,cultivated,13/10/2015
EA02252,"N520517,E543943",4081,LYC 425,cultivated,13/10/2015
EA02253,"N520517,E543943",4081,LYC 426,cultivated,13/10/2015
EA02254,"N520517,E543943",4081,LYC 427,cultivated,13/10/2015
EA02255,"N520517,E543943",4081,LYC 428,cultivated,13/10/2015
EA02256,"N520517,E543943",4081,LYC 429,cultivated,13/10/2015
EA02257,"N520517,E543943",4081,LYC 431,cultivated,13/10/2015
EA02258,"N520517,E543943",4081,LYC 432,cultivated,13/10/2015
EA02259,"N520517,E543943",4081,LYC 433,cultivated,13/10/2015
EA02260,"N520517,E543943",4081,LYC 435,cultivated,13/10/2015
EA02261,"N520517,E543943",4081,LYC 436,cultivated,13/10/2015
EA02262,"N520517,E543943",4081,LYC 437,cultivated,13/10/2015
EA02263,"N520517,E543943",4081,LYC 438,cultivated,13/10/2015
EA02264,"N520517,E543943",4081,LYC 439,cultivated,13/10/2015
EA02265,"N520517,E543943",4081,LYC 440,cultivated,13/10/2015
EA02266,"N520517,E543943",4081,LYC 441,cultivated,13/10/2015
EA02267,"N520517,E543943",4081,LYC 442,cultivated,13/10/2015
EA02268,"N520517,E543943",4081,LYC 443,cultivated,13/10/2015
EA02269,"N520517,E543943",4081,LYC 444,cultivated,13/10/2015
EA02270,"N520517,E543943",4081,LYC 446,cultivated,13/10/2015
EA02271,"N520517,E543943",4081,LYC 447,cultivated,13/10/2015
EA02272,"N520517,E543943",4081,LYC 448,cultivated,13/10/2015
EA02273,"N520517,E543943",4081,LYC 449,cultivated,13/10/2015
EA02274,"N520517,E543943",4081,LYC 450,cultivated,13/10/2015
EA02275,"N520517,E543943",4081,LYC 451,cultivated,13/10/2015
EA02276,"N520517,E543943",4081,LYC 452,cultivated,13/10/2015
EA02277,"N520517,E543943",4081,LYC 453,cultivated,13/10/2015
EA02278,"N520517,E543943",4081,LYC 454,cultivated,13/10/2015
EA02279,"N520517,E543943",4081,LYC 455,cultivated,13/10/2015
EA02280,"N520517,E543943",4081,LYC 462,cultivated,13/10/2015
EA02281,"N520517,E543943",4081,LYC 463,cultivated,13/10/2015
EA02282,"N520517,E543943",4081,LYC 465,cultivated,13/10/2015
EA02283,"N520517,E543943",4081,LYC 466,cultivated,13/10/2015
EA02284,"N520517,E543943",4081,LYC 468,cultivated,13/10/2015
EA02285,"N520517,E543943",4081,LYC 469,cultivated,13/10/2015
EA02286,"N520517,E543943",4081,LYC 470,cultivated,13/10/2015
EA02287,"N520517,E543943",4081,LYC 471,cultivated,13/10/2015
EA02288,"N520517,E543943",4081,LYC 472,cultivated,13/10/2015
EA02289,"N520517,E543943",4081,LYC 473,cultivated,13/10/2015
EA02290,"N520517,E543943",4081,LYC 474,cultivated,13/10/2015
EA02291,"N520517,E543943",4081,LYC 477,cultivated,13/10/2015
EA02292,"N520517,E543943",4081,LYC 479,cultivated,13/10/2015
EA02293,"N520517,E543943",4081,LYC 485,cultivated,13/10/2015
EA02294,"N520517,E543943",4081,LYC 488,cultivated,13/10/2015
EA02295,"N520517,E543943",4081,LYC 495,cultivated,13/10/2015
EA02296,"N520517,E543943",4081,LYC 500,cultivated,13/10/2015
EA02297,"N520517,E543943",4081,LYC 502,cultivated,13/10/2015
EA02298,"N520517,E543943",4081,LYC 504,cultivated,13/10/2015
EA02299,"N520517,E543943",4081,LYC 506,cultivated,13/10/2015
EA02300,"N520517,E543943",4081,LYC 509,cultivated,13/10/2015
EA02301,"N520517,E543943",4081,LYC 512,cultivated,13/10/2015
EA02302,"N520517,E543943",4081,LYC 515,cultivated,13/10/2015
EA02303,"N520517,E543943",4081,LYC 518,cultivated,13/10/2015
EA02304,"N520517,E543943",4081,LYC 522,cultivated,13/10/2015
EA02305,"N520517,E543943",4081,LYC 526,cultivated,13/10/2015
EA02306,"N520517,E543943",4081,LYC 530,cultivated,13/10/2015
EA02307,"N520517,E543943",4081,LYC 534,cultivated,13/10/2015
EA02308,"N520517,E543943",4081,LYC 538,cultivated,13/10/2015
EA02309,"N520517,E543943",4081,LYC 541,cultivated,13/10/2015
EA02310,"N520517,E543943",4081,LYC 544,cultivated,13/10/2015
EA02311,"N520517,E543943",4081,LYC 548,cultivated,13/10/2015
EA02312,"N520517,E543943",4081,LYC 552,cultivated,13/10/2015
EA02313,"N520517,E543943",4081,LYC 557,cultivated,13/10/2015
EA02314,"N520517,E543943",4081,LYC 560,cultivated,13/10/2015
EA02315,"N520517,E543943",4081,LYC 565,cultivated,13/10/2015
EA02316,"N520517,E543943",4081,LYC 570,cultivated,13/10/2015
EA02317,"N520517,E543943",4081,LYC 574,cultivated,13/10/2015
EA02318,"N520517,E543943",4081,LYC 580,cultivated,13/10/2015
EA02319,"N520517,E543943",4081,LYC 590,cultivated,13/10/2015
EA02320,"N520517,E543943",4081,LYC 600,cultivated,13/10/2015
EA02321,"N520517,E543943",4081,LYC 605,cultivated,13/10/2015
EA02322,"N520517,E543943",4081,LYC 609,cultivated,13/10/2015
EA02323,"N520517,E543943",4081,LYC 616,cultivated,13/10/2015
EA02324,"N520517,E543943",4081,LYC 624,cultivated,13/10/2015
EA02325,"N520517,E543943",4081,LYC 633,cultivated,13/10/2015
EA02326,"N520517,E543943",4081,LYC 647,cultivated,13/10/2015
EA02327,"N520517,E543943",4081,LYC 656,cultivated,13/10/2015
EA02328,"N520517,E543943",4081,LYC 664,cultivated,13/10/2015
EA02329,"N520517,E543943",4081,LYC 672,cultivated,13/10/2015
EA02330,"N520517,E543943",4081,LYC 684,cultivated,13/10/2015
EA02331,"N520517,E543943",4081,LYC 685,cultivated,13/10/2015
EA02332,"N520517,E543943",4081,LYC 686,cultivated,13/10/2015
EA02333,"N520517,E543943",4081,LYC 687,cultivated,13/10/2015
EA02334,"N520517,E543943",4081,LYC 688,cultivated,13/10/2015
EA02335,"N520517,E543943",4081,LYC 689,cultivated,13/10/2015
EA02336,"N520517,E543943",4081,LYC 690,cultivated,13/10/2015
EA02337,"N520517,E543943",4081,LYC 691,cultivated,13/10/2015
EA02338,"N520517,E543943",4081,LYC 692,cultivated,13/10/2015
EA02339,"N520517,E543943",4081,LYC 693,cultivated,13/10/2015
EA02340,"N520517,E543943",4081,LYC 694,cultivated,13/10/2015
EA02341,"N520517,E543943",4081,LYC 706,cultivated,13/10/2015
EA02342,"N520517,E543943",4081,LYC 707,cultivated,13/10/2015
EA02343,"N520517,E543943",4081,LYC 708,cultivated,13/10/2015
EA02344,"N520517,E543943",4081,LYC 709,cultivated,13/10/2015
EA02345,"N520517,E543943",4081,LYC 710,cultivated,13/10/2015
EA02346,"N520517,E543943",4081,LYC 711,cultivated,13/10/2015
EA02347,"N520517,E543943",4081,LYC 712,cultivated,13/10/2015
EA02348,"N520517,E543943",4081,LYC 713,cultivated,13/10/2015
EA02349,"N520517,E543943",4081,LYC 714,cultivated,13/10/2015
EA02350,"N520517,E543943",4081,LYC 715,cultivated,13/10/2015
EA02351,"N520517,E543943",4081,LYC 716,cultivated,13/10/2015
EA02352,"N520517,E543943",4081,LYC 730,cultivated,13/10/2015
EA02353,"N520517,E543943",4081,LYC 731,cultivated,13/10/2015
EA02354,"N520517,E543943",4081,LYC 732,cultivated,13/10/2015
EA02355,"N520517,E543943",4081,LYC 733,cultivated,13/10/2015
EA02356,"N520517,E543943",4081,LYC 734,cultivated,13/10/2015
EA02357,"N520517,E543943",4081,LYC 735,cultivated,13/10/2015
EA02358,"N520517,E543943",4081,LYC 736,cultivated,13/10/2015
EA02359,"N520517,E543943",4081,LYC 737,cultivated,13/10/2015
EA02360,"N520517,E543943",4081,LYC 738,cultivated,13/10/2015
EA02361,"N520517,E543943",4081,LYC 739,cultivated,13/10/2015
EA02362,"N520517,E543943",4081,LYC 740,cultivated,13/10/2015
EA02363,"N520517,E543943",4081,LYC 741,cultivated,13/10/2015
EA02364,"N520517,E543943",4081,LYC 742,cultivated,13/10/2015
EA02365,"N520517,E543943",4081,LYC 780,cultivated,13/10/2015
EA02366,"N520517,E543943",4081,LYC 790,cultivated,13/10/2015
EA02367,"N520517,E543943",4081,LYC 791,cultivated,13/10/2015
EA02368,"N520517,E543943",4081,LYC 792,cultivated,13/10/2015
EA02369,"N520517,E543943",4081,LYC 793,cultivated,13/10/2015
EA02370,"N520517,E543943",4081,LYC 794,cultivated,13/10/2015
EA02371,"N520517,E543943",4081,LYC 795,cultivated,13/10/2015
EA02372,"N520517,E543943",4081,LYC 796,cultivated,13/10/2015
EA02373,"N520517,E543943",4081,LYC 797,cultivated,13/10/2015
EA02374,"N520517,E543943",4081,LYC 798,cultivated,13/10/2015
EA02375,"N520517,E543943",4081,LYC 815,cultivated,13/10/2015
EA02376,"N520517,E543943",4081,LYC 816,cultivated,13/10/2015
EA02377,"N520517,E543943",4081,LYC 817,cultivated,13/10/2015
EA02378,"N520517,E543943",4081,LYC 818,cultivated,13/10/2015
EA02379,"N520517,E543943",4081,LYC 819,cultivated,13/10/2015
EA02380,"N520517,E543943",4081,LYC 820,cultivated,13/10/2015
EA02381,"N520517,E543943",4081,LYC 821,cultivated,13/10/2015
EA02382,"N520517,E543943",4081,LYC 822,cultivated,13/10/2015
EA02383,"N520517,E543943",4081,LYC 823,cultivated,13/10/2015
EA02384,"N520517,E543943",4081,LYC 824,cultivated,13/10/2015
EA02385,"N520517,E543943",4081,LYC 825,cultivated,13/10/2015
EA02386,"N520517,E543943",4081,LYC 826,cultivated,13/10/2015
EA02387,"N520517,E543943",4081,LYC 827,cultivated,13/10/2015
EA02388,"N520517,E543943",4081,LYC 828,cultivated,13/10/2015
EA02389,"N520517,E543943",4081,LYC 829,cultivated,13/10/2015
EA02390,"N520517,E543943",4081,LYC 839,cultivated,13/10/2015
EA02391,"N520517,E543943",4081,LYC 840,cultivated,13/10/2015
EA02392,"N520517,E543943",4081,LYC 841,cultivated,13/10/2015
EA02393,"N520517,E543943",4081,LYC 842,cultivated,13/10/2015
EA02394,"N520517,E543943",4081,LYC 843,cultivated,13/10/2015
EA02395,"N520517,E543943",4081,LYC 844,cultivated,13/10/2015
EA02396,"N520517,E543943",4081,LYC 845,cultivated,13/10/2015
EA02397,"N520517,E543943",4081,LYC 846,cultivated,13/10/2015
EA02398,"N520517,E543943",4081,LYC 847,cultivated,13/10/2015
EA02399,"N520517,E543943",4081,LYC 864,cultivated,13/10/2015
EA02400,"N520517,E543943",4081,LYC 865,cultivated,13/10/2015
EA02401,"N520517,E543943",4081,LYC 866,cultivated,13/10/2015
EA02402,"N520517,E543943",4081,LYC 867,cultivated,13/10/2015
EA02403,"N520517,E543943",4081,LYC 868,cultivated,13/10/2015
EA02404,"N520517,E543943",4081,LYC 869,cultivated,13/10/2015
EA02405,"N520517,E543943",4081,LYC 870,cultivated,13/10/2015
EA02406,"N520517,E543943",4081,LYC 871,cultivated,13/10/2015
EA02407,"N520517,E543943",4081,LYC 872,cultivated,13/10/2015
EA02408,"N520517,E543943",4081,LYC 873,cultivated,13/10/2015
EA02409,"N520517,E543943",4081,LYC 874,cultivated,13/10/2015
EA02410,"N520517,E543943",4081,LYC 875,cultivated,13/10/2015
EA02411,"N520517,E543943",4081,LYC 876,cultivated,13/10/2015
EA02412,"N520517,E543943",4081,LYC 877,cultivated,13/10/2015
EA02413,"N520517,E543943",4081,LYC 878,cultivated,13/10/2015
EA02414,"N520517,E543943",4081,LYC 879,cultivated,13/10/2015
EA02415,"N520517,E543943",4081,LYC 919,cultivated,13/10/2015
EA02416,"N520517,E543943",4081,LYC 931,cultivated,13/10/2015
EA02417,"N520517,E543943",4081,LYC 932,cultivated,13/10/2015
EA02418,"N520517,E543943",4081,LYC 933,cultivated,13/10/2015
EA02419,"N520517,E543943",4081,LYC 934,cultivated,13/10/2015
EA02420,"N520517,E543943",4081,LYC 935,cultivated,13/10/2015
EA02421,"N520517,E543943",4081,LYC 936,cultivated,13/10/2015
EA02422,"N520517,E543943",4081,LYC 937,cultivated,13/10/2015
EA02423,"N520517,E543943",4081,LYC 938,cultivated,13/10/2015
EA02424,"N520517,E543943",4081,LYC 939,cultivated,13/10/2015
EA02425,"N520517,E543943",4081,LYC 940,cultivated,13/10/2015
EA02426,"N520517,E543943",4081,LYC 941,cultivated,13/10/2015
EA02427,"N520517,E543943",4081,LYC 942,cultivated,13/10/2015
EA02428,"N520517,E543943",4081,LYC 965,cultivated,13/10/2015
EA02429,"N520517,E543943",4081,LYC 966,cultivated,13/10/2015
EA02430,"N520517,E543943",4081,LYC 967,cultivated,13/10/2015
EA02431,"N520517,E543943",4081,LYC 968,cultivated,13/10/2015
EA02432,"N520517,E543943",4081,LYC 969,cultivated,13/10/2015
EA02433,"N520517,E543943",4081,LYC 970,cultivated,13/10/2015
EA02434,"N520517,E543943",4081,LYC 971,cultivated,13/10/2015
EA02435,"N520517,E543943",4081,LYC 972,cultivated,13/10/2015
EA02436,"N520517,E543943",4081,LYC 973,cultivated,13/10/2015
EA02437,"N520517,E543943",4081,LYC 974,cultivated,13/10/2015
EA02438,"N520517,E543943",4081,LYC 975,cultivated,13/10/2015
EA02439,"N520517,E543943",4081,LYC 976,cultivated,13/10/2015
EA02440,"N520517,E543943",4081,LYC 977,cultivated,13/10/2015
EA02441,"N520517,E543943",4081,LYC 978,cultivated,13/10/2015
EA02442,"N520517,E543943",4081,LYC 979,cultivated,13/10/2015
EA02443,"N520517,E543943",4081,LYC 980,cultivated,13/10/2015
EA02444,"N520517,E543943",4081,LYC 981,cultivated,13/10/2015
EA02445,"N520517,E543943",4081,LYC 984,cultivated,13/10/2015
EA02446,"N520517,E543943",4081,LYC 985,cultivated,13/10/2015
EA02447,"N520517,E543943",4081,LYC 986,cultivated,13/10/2015
EA02448,"N520517,E543943",4081,LYC 987,cultivated,13/10/2015
EA02449,"N520517,E543943",4081,LYC 988,cultivated,13/10/2015
EA02450,"N520517,E543943",4081,LYC 989,cultivated,13/10/2015
EA02451,"N520517,E543943",4081,LYC 990,cultivated,13/10/2015
EA02452,"N520517,E543943",4081,LYC 991,cultivated,13/10/2015
EA02453,"N520517,E543943",4081,LYC 998,cultivated,13/10/2015
EA02454,"N520517,E543943",4081,LYC 999,cultivated,13/10/2015
EA02455,"N520517,E543943",4081,LYC 1000,cultivated,13/10/2015
EA02456,"N520517,E543943",4081,LYC 1001,cultivated,13/10/2015
EA02457,"N520517,E543943",4081,LYC 1002,cultivated,13/10/2015
EA02458,"N520517,E543943",4081,LYC 1003,cultivated,13/10/2015
EA02459,"N520517,E543943",4081,LYC 1011,cultivated,13/10/2015
EA02460,"N520517,E543943",4081,LYC 1022,cultivated,13/10/2015
EA02461,"N520517,E543943",4081,LYC 1023,cultivated,13/10/2015
EA02462,"N520517,E543943",4081,LYC 1024,cultivated,13/10/2015
EA02463,"N520517,E543943",4081,LYC 1025,cultivated,13/10/2015
EA02464,"N520517,E543943",4081,LYC 1026,cultivated,13/10/2015
EA02465,"N520517,E543943",4081,LYC 1027,cultivated,13/10/2015
EA02466,"N520517,E543943",4081,LYC 1028,cultivated,13/10/2015
EA02467,"N520517,E543943",4081,LYC 1029,cultivated,13/10/2015
EA02468,"N520517,E543943",4081,LYC 1030,cultivated,13/10/2015
EA02469,"N520517,E543943",4081,LYC 1031,cultivated,13/10/2015
EA02470,"N520517,E543943",4081,LYC 1032,cultivated,13/10/2015
EA02471,"N520517,E543943",4081,LYC 1043,cultivated,13/10/2015
EA02472,"N520517,E543943",4081,LYC 1044,cultivated,13/10/2015
EA02473,"N520517,E543943",4081,LYC 1045,cultivated,13/10/2015
EA02474,"N520517,E543943",4081,LYC 1046,cultivated,13/10/2015
EA02475,"N520517,E543943",4081,LYC 1047,cultivated,13/10/2015
EA02476,"N520517,E543943",4081,LYC 1048,cultivated,13/10/2015
EA02477,"N520517,E543943",4081,LYC 1049,cultivated,13/10/2015
EA02478,"N520517,E543943",4081,LYC 1050,cultivated,13/10/2015
EA02479,"N520517,E543943",4081,LYC 1051,cultivated,13/10/2015
EA02480,"N520517,E543943",4081,LYC 1052,cultivated,13/10/2015
EA02481,"N520517,E543943",4081,LYC 1062,cultivated,13/10/2015
EA02482,"N520517,E543943",4081,LYC 1063,cultivated,13/10/2015
EA02483,"N520517,E543943",4081,LYC 1064,cultivated,13/10/2015
EA02484,"N520517,E543943",4081,LYC 1065,cultivated,13/10/2015
EA02485,"N520517,E543943",4081,LYC 1066,cultivated,13/10/2015
