"Subject","Predicate","Object","Provenance","Score"
"sam1 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210231860","9.5738"
"sam1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210188216","9.5738"
"sam1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210207746","9.5738"
"gep5 (saccharomyces cerevisiae s288c)","is a","alt1 (saccharomyces cerevisiae s288c)","210209072","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","glycolaldehyde","171015832","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","glycolaldehyde","210127432","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","glycolaldehyde","210220398","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","glycolaldehyde","210224486","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","chromium trioxide","210118533","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","chromium trioxide","210151855","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","chromium trioxide","210162274","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","chromium trioxide","210187308","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","chromium trioxide","210226596","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","valinomycin","210149935","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","alt1 (saccharomyces cerevisiae s288c)","210133853","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","alt1 (saccharomyces cerevisiae s288c)","210184982","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","alt1 (saccharomyces cerevisiae s288c)","210212913","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","nyv1 (saccharomyces cerevisiae s288c)","210111607","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","nyv1 (saccharomyces cerevisiae s288c)","210165706","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","xdj1 (saccharomyces cerevisiae s288c)","210125081","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","xdj1 (saccharomyces cerevisiae s288c)","210130411","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","dequalinium","170995476","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","dequalinium","210189325","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","dequalinium","210222725","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","dequalinium","210223489","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","aluminium(iii)","210110027","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","aluminium(iii)","210118971","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","aluminium(iii)","210175968","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","aluminium(iii)","210191832","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210143564","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210185306","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210211521","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210220901","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","is adjacent to","stress resistance","210226414","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","glycolaldehyde","210226548","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","valinomycin","210134194","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","valinomycin","210185316","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","alt1 (saccharomyces cerevisiae s288c)","210190895","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","alt1 (saccharomyces cerevisiae s288c)","210212858","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","alt1 (saccharomyces cerevisiae s288c)","210239575","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","nyv1 (saccharomyces cerevisiae s288c)","210127519","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","nyv1 (saccharomyces cerevisiae s288c)","210145898","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","nyv1 (saccharomyces cerevisiae s288c)","210181505","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","nyv1 (saccharomyces cerevisiae s288c)","210241848","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","xdj1 (saccharomyces cerevisiae s288c)","210130799","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","xdj1 (saccharomyces cerevisiae s288c)","210149432","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","sul2 (saccharomyces cerevisiae s288c)","210110037","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","sul2 (saccharomyces cerevisiae s288c)","210194906","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","sul2 (saccharomyces cerevisiae s288c)","210202996","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","sul2 (saccharomyces cerevisiae s288c)","210213601","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","dequalinium","210213490","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","dequalinium","210228519","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","aluminium(iii)","210203416","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","is functionally related to","stress resistance","210226174","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","affects","glycolaldehyde","210227576","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","affects","valinomycin","210101971","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","affects","valinomycin","210148263","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","affects","valinomycin","210236209","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","affects","alt1 (saccharomyces cerevisiae s288c)","210141044","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","affects","alt1 (saccharomyces cerevisiae s288c)","210226660","11.4257"
"gep5 (saccharomyces cerevisiae s288c)","affects","nyv1 (saccharomyces cerevisiae s288c)","210102864","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","affects","nyv1 (saccharomyces cerevisiae s288c)","210226606","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","affects","xdj1 (saccharomyces cerevisiae s288c)","210146029","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","affects","xdj1 (saccharomyces cerevisiae s288c)","210226636","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","affects","sul2 (saccharomyces cerevisiae s288c)","210145253","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","affects","sul2 (saccharomyces cerevisiae s288c)","210147007","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","affects","sul2 (saccharomyces cerevisiae s288c)","210226700","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","affects","dequalinium","210210747","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","affects","dequalinium","210226650","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","affects","stress resistance","210120161","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","affects","stress resistance","210179299","8.1568"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","glycolaldehyde","210108122","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","glycolaldehyde","210114664","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","chromium trioxide","210111983","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","chromium trioxide","210218063","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","valinomycin","210191781","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","valinomycin","210201949","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","xdj1 (saccharomyces cerevisiae s288c)","210167348","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","aluminium(iii)","210153458","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant increases","aluminium(iii)","210185332","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","glycolaldehyde","210165501","9.6271"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","chromium trioxide","210227624","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","chromium trioxide","210237248","9.3584"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","valinomycin","210122052","10.5094"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","nyv1 (saccharomyces cerevisiae s288c)","210148978","10.8247"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","xdj1 (saccharomyces cerevisiae s288c)","210155779","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","xdj1 (saccharomyces cerevisiae s288c)","210200880","11.8198"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","sul2 (saccharomyces cerevisiae s288c)","210138970","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","sul2 (saccharomyces cerevisiae s288c)","210217008","11.3374"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","dequalinium","210223904","8.3127"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","aluminium(iii)","210110109","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","aluminium(iii)","210221665","9.9872"
"gep5 (saccharomyces cerevisiae s288c)","gene product variant decreases","stress resistance","210124692","8.1568"
"far10 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210120703","11.1422"
"far10 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210192457","11.1422"
"far10 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210110807","11.1422"
"far10 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210110952","11.1422"
"far10 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210169772","11.1422"
"far10 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210178452","11.1422"
"far10 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210186801","11.1422"
"far10 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210222002","11.1422"
"far10 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210228418","11.1422"
"far10 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210240581","11.1422"
"utp13 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210139064","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210148255","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210171916","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210199013","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","171009812","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210180228","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210192972","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210220518","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210188716","9.4622"
"utp13 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210230136","9.4622"
"sul2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210114379","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210179687","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210205235","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210226626","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210109983","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210131190","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210142860","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210197143","11.3896"
"sul2 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210138345","11.3896"
"gsy2 (saccharomyces cerevisiae s288c)","is a","resistance to chemicals","210120806","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210139860","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210134766","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210195235","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210204221","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210141511","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210165832","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210178531","11.1724"
"gsy2 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210229776","11.1724"
"ylr257w (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210179350","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210182135","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210216388","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210223532","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210152164","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210163727","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210189317","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210211478","10.2398"
"ylr257w (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210233623","10.2398"
"fes1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210107236","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210113376","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","is adjacent to","resistance to chemicals","210172266","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","is functionally related to","resistance to chemicals","210137957","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","affects","resistance to chemicals","210230356","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210124175","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","gene product variant increases","resistance to chemicals","210227098","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210131275","11.0859"
"fes1 (saccharomyces cerevisiae s288c)","gene product variant decreases","resistance to chemicals","210191161","11.0859"
